2025-10-27T00:31:58.000000000Z [inf]  Starting Container
2025-10-27T00:32:25.423181520Z [err]      at onErrorNT (node:internal/child_process:483:16)
2025-10-27T00:32:25.423186135Z [err]    stdout: '',
2025-10-27T00:32:25.423189794Z [err]      at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
2025-10-27T00:32:25.423193508Z [err]    stderr: ''
2025-10-27T00:32:25.423198850Z [err]    errno: -2,
2025-10-27T00:32:25.423199454Z [err]  }
2025-10-27T00:32:25.423206650Z [err]    code: 'ENOENT',
2025-10-27T00:32:28.226193608Z [err]  Failed to get git info, using defaults: Error: spawn git ENOENT
2025-10-27T00:32:28.226203873Z [err]      at ChildProcess._handle.onexit (node:internal/child_process:285:19)
2025-10-27T00:32:28.226210917Z [err]      at onErrorNT (node:internal/child_process:483:16)
2025-10-27T00:32:28.226215261Z [err]      at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
2025-10-27T00:32:28.226219830Z [err]    errno: -2,
2025-10-27T00:32:28.226225123Z [err]    code: 'ENOENT',
2025-10-27T00:32:28.226230314Z [err]    syscall: 'spawn git',
2025-10-27T00:32:28.226230619Z [err]  }
2025-10-27T00:32:28.226234816Z [err]    path: 'git',
2025-10-27T00:32:28.226239706Z [err]    spawnargs: [ 'rev-parse', 'HEAD' ],
2025-10-27T00:32:28.226243984Z [inf]  12:32:28 AM [express] GET /api/deployment-info 200 in 4ms :: {"version":"1.0.0","commitHash":"unknown…
2025-10-27T00:32:28.226245231Z [err]    cmd: 'git rev-parse HEAD',
2025-10-27T00:32:28.226250067Z [err]    stdout: '',
2025-10-27T00:32:28.226254013Z [err]    stderr: ''
2025-10-27T00:32:33.100799296Z [inf]  [AUTH] Login attempt for email: root@getdc360.com
2025-10-27T00:32:33.101610472Z [inf]  [AUTH] Found users: 1
2025-10-27T00:32:33.101617870Z [inf]  [AUTH] User found: root@getdc360.com has password: true
2025-10-27T00:32:33.101622948Z [inf]  [AUTH] Verifying password...
2025-10-27T00:32:33.352265954Z [inf]  [AUTH] Password valid: true
2025-10-27T00:32:33.352273651Z [inf]  [AUTH] Authentication successful for: root@getdc360.com
2025-10-27T00:32:33.352280417Z [inf]  12:32:33 AM [express] POST /api/auth/login 200 in 259ms :: {"success":true,"user":{"id":"723e1301-c72…
2025-10-27T00:32:33.992370596Z [inf]  12:32:33 AM [express] GET /api/auth/me 304 in 9ms :: {"user":{"id":"723e1301-c729-48fc-810a-39ddef954…
2025-10-27T00:32:33.992374362Z [inf]  12:32:33 AM [express] GET /api/projects 304 in 13ms :: []
2025-10-27T00:32:35.656141077Z [inf]  12:32:35 AM [express] GET /api/platform/status 200 in 13ms :: {"overallHealth":100,"activeIncidents":…
2025-10-27T00:32:35.776904448Z [inf]  ✅ WebSocket client connected
2025-10-27T00:32:35.835119655Z [inf]  📡 [WS] Session registered: userId=admin, sessionId=platform-healing
2025-10-27T00:33:05.954266855Z [err]  [PLATFORM-BACKUP] ⚠️ Git unavailable, skipping backup: spawn git ENOENT
2025-10-27T00:33:05.954279885Z [inf]  [META-SYSOP-ENFORCEMENT] Iteration 1 check:
2025-10-27T00:33:05.954285575Z [inf]    - Has tool calls: true
2025-10-27T00:33:05.954290355Z [inf]    - Content blocks: text, tool_use
2025-10-27T00:33:05.954295587Z [inf]  [META-SYSOP-ENFORCEMENT] ✅ Tool calls detected on first response - proceeding
2025-10-27T00:33:05.954300370Z [inf]  [META-SYSOP-ENFORCEMENT] Response has tool calls - suppressing text blocks to prevent lying
2025-10-27T00:33:05.954304563Z [inf]  [META-SYSOP-ENFORCEMENT] Blocked text output (has tool calls): I'll start by checking the task list and then performing a comprehensive diagnosis of the platform t
2025-10-27T00:33:05.954309184Z [inf]  [META-SYSOP-ENFORCEMENT] Response has tool calls - suppressing text blocks to prevent lying
2025-10-27T00:33:05.954314579Z [inf]  [META-SYSOP-ENFORCEMENT] Blocked text output (has tool calls): Now let me perform a comprehensive diagnosis of the platform to identify all types of issues:
2025-10-27T00:33:08.038358153Z [inf]  [META-SYSOP-ENFORCEMENT] Response has tool calls - suppressing text blocks to prevent lying
2025-10-27T00:33:08.038365995Z [inf]  [META-SYSOP-ENFORCEMENT] Blocked text output (has tool calls): Now let me check the server logs to see if these issues are causing runtime problems:
2025-10-27T00:33:13.521178739Z [inf]  [META-SYSOP-ENFORCEMENT] Response has tool calls - suppressing text blocks to prevent lying
2025-10-27T00:33:13.521185145Z [inf]  [META-SYSOP-ENFORCEMENT] Blocked text output (has tool calls): Let me examine the current platform structure to better understand the codebase:
2025-10-27T00:33:17.616303328Z [inf]  [META-SYSOP-ENFORCEMENT] Response has tool calls - suppressing text blocks to prevent lying
2025-10-27T00:33:17.616309940Z [inf]  [META-SYSOP-ENFORCEMENT] Blocked text output (has tool calls): Let me check the package.json to understand the dependencies and potential upgrade needs:
2025-10-27T00:33:17.621912518Z [err]    stderr: ''
2025-10-27T00:33:17.621920675Z [err]  }
2025-10-27T00:33:17.621924790Z [err]  [PLATFORM-ROLLBACK] Rollback failed: Error: spawn git ENOENT
2025-10-27T00:33:17.621926632Z [err]  [META-SYSOP-CHAT] Stream error: Error: Rollback failed: spawn git ENOENT
2025-10-27T00:33:17.621933041Z [err]      at PlatformHealingService.rollback (file:///app/dist/index.js:7968:13)
2025-10-27T00:33:17.621936533Z [err]      at ChildProcess._handle.onexit (node:internal/child_process:285:19)
2025-10-27T00:33:17.621939234Z [err]      at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
2025-10-27T00:33:17.621945723Z [err]      at async file:///app/dist/index.js:11256:9
2025-10-27T00:33:17.621947046Z [err]      at onErrorNT (node:internal/child_process:483:16)
2025-10-27T00:33:17.621955614Z [err]      at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
2025-10-27T00:33:17.621962009Z [err]    errno: -2,
2025-10-27T00:33:17.621968659Z [err]    code: 'ENOENT',
2025-10-27T00:33:17.621978835Z [err]    syscall: 'spawn git',
2025-10-27T00:33:17.621984732Z [err]    path: 'git',
2025-10-27T00:33:17.621988640Z [err]    spawnargs: [ 'branch', '--list' ],
2025-10-27T00:33:17.621992295Z [err]    cmd: 'git branch --list',
2025-10-27T00:33:17.621999183Z [err]    stdout: '',
2025-10-27T00:33:17.712508657Z [inf]  12:33:17 AM [express] POST /api/meta-sysop/stream 200 in 18083ms
