2025-10-28T01:07:36.000000000Z [inf]  Starting Container
2025-10-28T01:07:36.815794233Z [inf]  ======================================
2025-10-28T01:07:36.815803932Z [inf]  🚂 RAILWAY STARTUP SCRIPT
2025-10-28T01:07:36.815814326Z [inf]  ======================================
2025-10-28T01:07:36.815825219Z [inf]  Time: Tue Oct 28 01:07:36 UTC 2025
2025-10-28T01:07:36.815853730Z [inf]  
2025-10-28T01:07:36.815865588Z [inf]  🔄 Running database migrations with drizzle-kit...
2025-10-28T01:07:37.292228696Z [inf]  No config path provided, using default 'drizzle.config.ts'
2025-10-28T01:07:37.292240295Z [inf]  Reading config file '/app/drizzle.config.ts'
2025-10-28T01:07:37.823206130Z [inf]  Using 'pg' driver for database querying
2025-10-28T01:07:37.983431198Z [inf]  [⣷] Pulling schema from database...
2025-10-28T01:07:38.107218627Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-10-28T01:07:38.231973758Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-10-28T01:07:38.358679106Z [inf]  [2K[1G[⡿] Pulling schema from database...
2025-10-28T01:07:38.490771161Z [inf]  [2K[1G[⢿] Pulling schema from database...
2025-10-28T01:07:38.620518254Z [inf]  [2K[1G[⣻] Pulling schema from database...
2025-10-28T01:07:38.811922888Z [inf]  [2K[1G[⣽] Pulling schema from database...
2025-10-28T01:07:38.874228596Z [inf]  [2K[1G[⣷] Pulling schema from database...
2025-10-28T01:07:39.006858491Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-10-28T01:07:39.130440785Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-10-28T01:07:39.259414503Z [inf]  [2K[1G[⡿] Pulling schema from database...
2025-10-28T01:07:39.391551295Z [inf]  [2K[1G[⢿] Pulling schema from database...
2025-10-28T01:07:39.514391396Z [inf]  [2K[1G[⣻] Pulling schema from database...
2025-10-28T01:07:39.644315530Z [inf]  [2K[1G[⣽] Pulling schema from database...
2025-10-28T01:07:39.844946158Z [inf]  [2K[1G[⣷] Pulling schema from database...
2025-10-28T01:07:39.901242112Z [inf]  [2K[1G[⣯] Pulling schema from database...
2025-10-28T01:07:40.030390065Z [inf]  [2K[1G[⣟] Pulling schema from database...
2025-10-28T01:07:40.156799355Z [inf]  [2K[1G[⡿] Pulling schema from database...
2025-10-28T01:07:40.290654868Z [inf]  [2K[1G[⢿] Pulling schema from database...
2025-10-28T01:07:40.365333599Z [inf]  [2K[1G[✓] Pulling schema from database...
2025-10-28T01:07:40.463236931Z [inf]  [i] No changes detected
2025-10-28T01:07:40.503008865Z [inf]  
2025-10-28T01:07:40.503018698Z [inf]  ✅ Database migrations completed successfully!
2025-10-28T01:07:40.503024421Z [inf]  
2025-10-28T01:07:40.503029752Z [inf]  🚀 Starting Node.js application...
2025-10-28T01:07:41.982020080Z [inf]  [db] ✅ Added sslmode=no-verify to connection string for production
2025-10-28T01:07:41.984672193Z [inf]  [db] Environment: NODE_ENV=production, PORT=8080
2025-10-28T01:07:41.984687723Z [inf]  [db] Using DATABASE_URL: postgresql://***@postgres.railway.internal:5432/railway
2025-10-28T01:07:41.984703275Z [inf]  [db] Pool config: connectionTimeoutMillis=30000, max=20, ssl=enabled (rejectUnauthorized: false)
2025-10-28T01:07:41.984718951Z [inf]  [db] SSL Configuration: {"rejectUnauthorized":false}
2025-10-28T01:07:41.984735108Z [inf]  [db] Connection string includes SSL params: true
2025-10-28T01:07:41.993798715Z [inf]  [PERFORMANCE] System prompt base cached (21338 chars) - saves ~4KB per request
2025-10-28T01:07:41.995915711Z [inf]  [PLATFORM-HEALING] PROJECT_ROOT: /app
2025-10-28T01:07:42.009219856Z [inf]  [PERFORMANCE] Compression middleware enabled - responses will be 70-80% smaller
2025-10-28T01:07:42.016730756Z [inf]  📡 WebSocket server initialized at /ws
2025-10-28T01:07:42.016743864Z [inf]  [PLATFORM-HEALING] Session manager connected to WebSocket
2025-10-28T01:07:42.016757898Z [inf]  [PLATFORM-METRICS] Starting WebSocket broadcaster (5s intervals)
2025-10-28T01:07:42.025933887Z [inf]  ✅ All routes registered successfully
2025-10-28T01:07:42.029259076Z [inf]  🔍 Testing database connection...
2025-10-28T01:07:42.072688335Z [inf]  1:07:42 AM [express] serving on port 8080
2025-10-28T01:07:42.072701717Z [inf]  🌐 Server accessible at http://0.0.0.0:8080
2025-10-28T01:07:42.194964519Z [inf]  
2025-10-28T01:07:42.194989405Z [inf]     - Repository: 6-7Development/archetype
2025-10-28T01:07:42.195001804Z [inf]     - Branch: main
2025-10-28T01:07:42.195013453Z [inf]     - Token: ✓ (configured)
2025-10-28T01:07:42.195023159Z [inf]  ✅ Database connected successfully
2025-10-28T01:07:42.195031139Z [inf]     - Owner User ID: Not set (owner must be manually marked in database)
2025-10-28T01:07:42.195039120Z [inf]  🔧 Auto-healing system ENABLED (production mode)
2025-10-28T01:07:42.195047163Z [inf]     - Maintenance mode: Available for owner
2025-10-28T01:07:42.195056284Z [inf]  
2025-10-28T01:07:42.195071812Z [inf]  🔍 Checking GitHub integration configuration...
2025-10-28T01:07:42.195083988Z [inf]  ✅ GitHub integration configured successfully
2025-10-28T01:07:51.884689650Z [inf]  [DEPLOYMENT-INFO] Using Railway environment variables
2025-10-28T01:07:51.887829963Z [inf]  1:07:51 AM [express] GET /api/deployment-info 200 in 3ms :: {"version":"1.0.0","commitHash":"6c8c993…
2025-10-28T01:07:55.865642338Z [inf]  [AUTH] Login attempt for email: root@getdc360.com
2025-10-28T01:07:55.865655476Z [inf]  [AUTH] Found users: 1
2025-10-28T01:07:55.865667738Z [inf]  [AUTH] User found: root@getdc360.com has password: true
2025-10-28T01:07:55.865680681Z [inf]  [AUTH] Verifying password...
2025-10-28T01:07:56.200639308Z [inf]  [AUTH] Password valid: true
2025-10-28T01:07:56.200646854Z [inf]  [AUTH] Authentication successful for: root@getdc360.com
2025-10-28T01:07:56.218440253Z [inf]  1:07:56 AM [express] POST /api/auth/login 200 in 385ms :: {"success":true,"user":{"id":"723e1301-c72…
2025-10-28T01:07:56.838969697Z [inf]  1:07:56 AM [express] GET /api/auth/me 304 in 24ms :: {"user":{"id":"723e1301-c729-48fc-810a-39ddef95…
2025-10-28T01:07:56.906391970Z [inf]  1:07:56 AM [express] GET /api/projects 304 in 106ms :: []
2025-10-28T01:08:36.938394671Z [inf]  ✅ WebSocket client connected
2025-10-28T01:08:36.938405843Z [inf]  1:08:28 AM [express] GET /api/platform/status 200 in 229ms :: {"overallHealth":100,"activeIncidents"…
2025-10-28T01:08:36.938415715Z [inf]  📡 [WS] Session registered: userId=admin, sessionId=platform-healing
2025-10-28T01:08:36.938426669Z [inf]  [META-SYSOP] Fetched 0 projects for admin project selector
2025-10-28T01:08:36.938436193Z [inf]  1:08:28 AM [express] GET /api/meta-sysop/projects 304 in 323ms :: []
2025-10-28T01:08:36.938445601Z [inf]  1:08:28 AM [express] GET /api/meta-sysop/pending-changes 304 in 339ms :: {"success":true,"pendingCha…
2025-10-28T01:08:36.938476937Z [inf]  1:08:28 AM [express] GET /api/meta-sysop/autonomy-level 304 in 348ms :: {"currentLevel":"max","maxAl…
2025-10-28T01:08:36.938486163Z [inf]  1:08:33 AM [express] GET /api/meta-sysop/pending-changes 304 in 24ms :: {"success":true,"pendingChan…
2025-10-28T01:08:38.301844410Z [inf]  1:08:38 AM [express] GET /api/meta-sysop/pending-changes 304 in 21ms :: {"success":true,"pendingChan…
2025-10-28T01:08:42.774828585Z [inf]  [META-SYSOP-CHAT] Stream request received
2025-10-28T01:08:42.774847291Z [inf]  [META-SYSOP-CHAT] Message: run diagnostic and fix the platform and commit bui Attachments: 0 UserId: 723e1301-c729-48fc-810a-39ddef954ae2 ProjectId: platform code
2025-10-28T01:08:42.774858542Z [inf]  [META-SYSOP-CHAT] Setting up SSE headers
2025-10-28T01:08:42.774868028Z [inf]  [META-SYSOP-CHAT] Heartbeat started - will send keepalive every 15s
2025-10-28T01:08:42.774877206Z [inf]  [META-SYSOP-CHAT] Entering try block
2025-10-28T01:08:42.777295758Z [inf]  [META-SYSOP-CHAT] User autonomy level: max
2025-10-28T01:08:43.390150700Z [inf]  1:08:43 AM [express] GET /api/meta-sysop/pending-changes 304 in 29ms :: {"success":true,"pendingChan…
2025-10-28T01:08:48.483622516Z [inf]  1:08:48 AM [express] GET /api/meta-sysop/pending-changes 304 in 24ms :: {"success":true,"pendingChan…
2025-10-28T01:08:49.958616145Z [inf]  [META-SYSOP] Content blocks: text, tool_use
2025-10-28T01:08:49.958637330Z [inf]  [META-SYSOP-CHAT] 💬 Streaming text: I'll run a comprehensive diagnostic of the platform, find issues, and fix them! Let me start by crea
2025-10-28T01:08:49.958647969Z [inf]  [META-SYSOP] Task list created: 314d84e6-ca4a-438f-b02d-6359140c65f6
2025-10-28T01:08:49.958676016Z [inf]  [META-SYSOP] Response has tool calls: true
2025-10-28T01:08:55.978821851Z [inf]  [META-SYSOP-CHAT] 💬 Streaming text: Perfect! Now let me start with a comprehensive diagnostic of the platform to identify all issues.
2025-10-28T01:08:57.782768636Z [inf]  [META-SYSOP-HEARTBEAT] Sent keepalive to prevent timeout
2025-10-28T01:08:58.979752638Z [inf]  [META-SYSOP-CHAT] 💬 Streaming text: Let me check my task list first to get the correct task IDs:
2025-10-28T01:09:03.399226885Z [inf]  [META-SYSOP-CHAT] 💬 Streaming text: Now let me start the comprehensive diagnostic:
2025-10-28T01:09:03.655927038Z [inf]  1:09:03 AM [express] GET /api/meta-sysop/pending-changes 304 in 110ms :: {"success":true,"pendingCha…
2025-10-28T01:09:06.105511962Z [inf]  [META-SYSOP-CLEANUP] Safety passed - checking task list 314d84e6-ca4a-438f-b02d-6359140c65f6 for incomplete tasks...
2025-10-28T01:09:06.119329952Z [inf]  [META-SYSOP-CLEANUP] Found 1 stuck in_progress tasks - will auto-complete
2025-10-28T01:09:06.129553900Z [inf]  [META-SYSOP-CLEANUP] Marked stuck task "Run Full Platform Diagnostic" as completed
2025-10-28T01:09:06.131457484Z [inf]  [META-SYSOP-CLEANUP] ✅ Task list 314d84e6-ca4a-438f-b02d-6359140c65f6 marked as completed (had stuck tasks)
2025-10-28T01:09:06.138085691Z [inf]  [AUDIT] heal by user 723e1301-c729-48fc-810a-39ddef954ae2: Meta-SySop chat: run diagnostic and fix the platform and commit build - success
2025-10-28T01:09:06.138095574Z [inf]  [META-SYSOP-HEARTBEAT] Cleared on stream end
